Temperature,Vibration,Power_Usage,Humidity,Machine_Type,Failure_Risk
0.28480744618335396,0.7360199222961874,0.8320443885331562,0.5469904256587879,0,1
0.48634501043468603,0.2795506695579104,0.49122530889829286,0.41909793930819755,0,0
0.1806593497845278,0.24064802608318314,0.3614510428307519,0.502210050697333,1,0
0.26967600881321274,0.5159928934117566,0.43104602151177296,0.3186233860104884,2,1
0.484653107279974,0.6501164759341935,0.18002897829953973,0.4411209449820061,2,1
0.5610000812475466,0.7539445976166272,0.3347081411689783,0.573453377064773,1,1
0.48105951280513537,0.40458236057777874,0.375802436056083,0.5000244340189679,0,0
0.4406004473502291,0.6552656650687203,0.35927348492805156,0.3795709367476348,1,0
0.4144578698781659,0.47312007188555216,0.45666300823901784,0.5109183975924758,1,0
0.24848402040122708,0.45125345200303424,0.31632181801371095,0.5903659595551438,1,1
0.35543044091536746,0.6234696241848263,0.5961261064480479,0.14248707589929815,1,1
0.39196913273243383,0.5857526268343485,0.4347578420518071,0.6623726463435486,0,0
0.6059191253066503,0.22238482475219112,0.4333890357759891,0.4201176913563351,1,0
0.5053406006834655,0.7201323419030954,0.3875200652723303,0.5435262828181544,0,1
0.20837713966750127,0.7044073796917303,0.457071288850435,0.6685569480627855,1,0
0.5025869603928312,0.3774072495952936,0.5535198499714586,0.25237172591233675,2,0
0.4026198944270196,0.5439299313354331,0.3098847473021603,0.35965859937185113,0,0
0.3614809364156607,0.5599447210679143,0.33997706716435405,0.4278464430809528,2,0
0.5431271869831984,0.5218984889818963,0.39099970217024205,0.34761939022700744,1,1
0.6022367587562742,0.38967717616269915,0.24095904200313956,0.755666874834831,1,0
0.5881798910587079,0.3698975578170578,0.3167770709472717,0.3357898107730229,1,1
0.33860307487533103,0.47523214623488896,0.36616511296792287,0.38459066633500866,0,0
0.41331483614016895,0.6705992012612321,0.5606164077206465,0.5077062083368751,2,0
0.5035990076417876,0.5680265664571453,0.472529755848056,0.27983596695562846,0,0
0.5944196733113924,0.4189738148304474,0.46259973801265,0.41049021903239785,0,0
0.3893562951151488,0.6052155608720471,0.5572343078077341,0.5260234974258562,1,1
0.3009490721892325,0.6666922419657839,0.49094440114332816,0.4594641864272165,1,0
0.2882803852957502,0.19575700651913452,0.4198668914604612,0.38883764747243527,0,0
0.5714397844071821,0.42030639737893494,0.47293302692116623,0.22923755851977518,1,1
0.6480840325991428,0.2968484335909922,0.3508265554137264,0.5266942016880611,2,0
0.44675186646457343,0.26831469422991927,0.08360436369305063,0.758906463500483,1,0
0.5983649475735819,0.6686586714870195,0.4153954651031162,0.477574795339656,2,1
0.5078804566140591,0.4031448541850746,0.6395652564373279,0.5110881354505106,2,0
0.3659639150236511,0.5358921580367517,0.5680779807742633,0.5868200889550579,1,0
0.5078465661376492,0.47174856895753914,0.5737191405891315,0.2689521246584831,0,0
0.6737108393348863,0.5571747906007753,0.6126973992966833,0.7504142706750074,1,0
0.45185252744114157,0.4919234359379163,0.4474923238241274,0.5073724339999026,0,0
0.6774614869791289,0.2702204999262181,0.46313615165762156,0.7389671615436291,0,0
0.0876123961807872,0.6418289543761913,0.3458028734933736,0.35583651192400384,1,0
0.5727615610559667,0.3988968068818901,0.38922209323714085,0.769133830681995,0,0
0.46917323892482243,0.2256146723542065,0.5233824106468207,0.600174836892069,0,1
0.4147533796534333,0.4095989287774895,0.6080548069711144,0.5641904045083432,1,0
0.4698377032295058,0.7240810587853364,0.414651540602032,0.512507378362514,1,0
0.1767266185184867,0.6180178891712633,0.3699129600716844,0.4343300085559893,1,1
0.42593684104117624,0.4225545128983519,0.43480404224709523,0.6690891006477226,0,1
0.507242811597701,0.42245578128100725,0.5212855312181822,0.4973329835735772,2,0
0.6652328958729192,0.4269593549509465,0.2268520133221653,0.1559129186987132,0,0
0.38384516085407927,0.8179896836593818,0.10414011697447739,0.29360064748432985,2,0
0.34293404824257645,0.5416688910505338,0.3554656237137417,0.4444851228432212,1,0
0.38617292751935806,0.5495120842988337,0.2589784783497835,0.5248158461193764,2,0
0.585941661058887,0.6473749974289136,0.3615695941774716,0.4654258100219935,1,0
0.5032448602757946,0.5183304414476266,0.413451663890837,0.6720763841713788,1,1
0.3822254839588126,0.4371644490666957,0.36947252612844983,0.15849983360015102,2,1
0.5292550595190895,0.4473857476434451,0.6438440457105888,0.4978559554995374,1,0
0.4705871778385957,0.46772465157222265,0.48177043342563297,0.18006674158275354,2,0
0.5934470010336892,0.4733297783820818,0.4779882060886672,0.5976729180957847,1,0
0.3579383513938359,0.5980305615586652,0.5243090197428576,0.45929053737646225,0,0
0.4107140785925393,0.487867673093898,0.270766882717719,0.542573683010185,0,1
0.40162949773139467,0.598847474757106,0.5843320047830902,0.3346377948950125,1,0
0.25059947634640367,0.4662384975582967,0.4238200235267585,0.6818769080612412,1,1
0.49864508040805533,0.4922190745003743,0.5312590929482077,0.6433611262171701,2,1
0.4937021693870227,0.1536135213865093,0.28040959752034467,0.569132326277406,0,0
0.4576235314941547,0.6287957440557979,0.21102881896598719,0.45361078113808956,2,0
0.42383432518835096,0.5358896462556253,0.552482005945362,0.5685350005397938,1,0
0.2573860867129577,0.6421131788939192,0.4889208147370684,0.36007146560109254,1,0
0.40859223302127334,0.8198852941916277,0.30952008314772217,0.7418223863393092,1,0
0.34381032890584806,0.45663988592455973,0.5967601805348113,0.6480408671717253,0,0
0.43416720270307696,0.6600756431021917,0.263484907983213,0.3563922839526045,2,1
0.5138594302531061,0.30985308271329726,0.6712284784653577,0.5331460181671743,0,0
0.7227874382099386,0.5793045961031802,0.3050630189545779,0.2650945487502793,0,0
0.48151194197476377,0.307650483159132,0.5266391900374829,0.5673252923820689,0,1
0.4932081065764711,0.3776996997641575,0.3874158635641658,0.5475948625675213,2,0
0.4464085066673179,0.7914605028070416,0.5215706955329988,0.17166872390133053,1,1
0.18642463252281094,0.448309763867365,0.3563903399256031,0.2863755229802694,0,1
0.4531652093604871,0.5148485307564556,0.411290257663945,0.42872287296964157,0,0
0.4653930214984263,0.6212535621620656,0.44061928405803263,0.42585195642081747,0,1
0.8041317159337622,0.5602140131560809,0.2904401598633959,0.2786488692568824,1,0
0.42978670395410834,0.5039226304553928,0.5413866862833746,0.537611182360169,1,0
0.49941010238367944,0.5389013911710254,0.3608391663472834,0.5153342777114607,2,0
0.45200959949975084,0.871249291433082,0.4018158292988374,0.44312046943722055,1,0
0.2921609309033394,0.47000434027496296,0.29156863146932155,0.3521494563715914,2,0
0.6179998418466051,0.5121854773425358,0.06582133047535033,0.6444923396434394,2,1
0.5628983692685499,0.65069625847304,0.40722520247695393,0.7427824803048799,2,1
0.5684099171186361,0.6596424669963463,0.7820793556792326,0.39625284699982094,2,0
0.32871162525974096,0.6729308707575523,0.5476898135016209,0.37541776137643773,2,0
0.6546465205718113,0.583536491770049,0.431955056911313,0.554173069121092,0,0
0.2592918776954465,0.2930439121188193,0.39687886580515597,0.4165900291388233,1,1
0.5396285685601108,0.745711746672082,0.4379625111581599,0.4520101513579741,0,1
0.7656785821601273,0.29249928277692616,0.5134983756075693,0.5944231799644104,2,0
0.3172725382307401,0.5287398888324932,0.2647229424175199,0.1652629756410588,1,0
0.3770750001660208,0.3564219675047904,0.5951601963398145,0.6881688691591594,0,1
0.47094999379919567,0.46894139871842055,0.537723578554307,0.4863684004686006,0,0
0.3859306650040708,0.5329996035432454,0.5381273376956699,0.40792848144179245,2,0
0.23831465856049494,0.5317922670167166,0.4978566699351513,0.46013695693712026,0,0
0.4665676432032907,0.5481880606535021,0.4375522984299419,0.4685068494134717,0,0
0.3071559043378078,0.7424965719413028,0.5316018377990361,0.19412544329429454,0,0
0.5236623038743864,0.5533423066102683,0.5199332488601981,0.7167852663792309,0,0
0.3272967985533204,0.43959136994669,0.38375574968031523,0.481288662861775,0,0
0.675388008909497,0.6365824113051275,0.35214489895952783,0.5463633954639038,2,0
0.346492028953436,0.6733287159537726,0.44939258013397665,0.6287520884873219,2,0
0.4115035671636841,0.27925032666385285,0.6577450091677005,0.309157286756976,0,1
0.5715795356284266,0.5767980589678046,0.256330146655133,0.5512997363876844,2,0
0.28339489083338354,0.5937170670803653,0.22344410913993895,0.4312336386887991,2,0
0.4889664289668343,0.4308839596473921,0.45844913216347105,0.6117770723964624,1,0
0.6411630736059766,0.7036925280222095,0.44205448186957097,0.12996611674549646,0,0
0.2303050993032093,0.4549335247146862,0.45968453873176407,0.45853953620784477,2,0
0.48292948463877905,0.4998723382269734,0.46985068873904845,0.376931928880655,2,0
0.49353689194222805,0.45118097718844896,0.402592946400377,0.5446235643551738,0,1
0.5671117670595951,0.4819384547814871,0.6492280439466864,0.550744420249081,1,0
0.28253692691967935,0.30066270317387245,0.20424118430544214,0.35995266105664486,0,1
0.2707655827171881,0.24461379001274564,0.31544688116432584,0.35921585436492637,1,1
0.5304778018972411,0.7393652084632041,0.41986213934576355,0.45666493274020287,0,0
0.4987669293145345,0.3413106028038917,0.1981533128234259,0.3293305373981064,0,0
0.4922132458259796,0.31776269517611744,0.40940975537673485,0.6110015280156085,0,0
0.5057395180032755,0.12831156881508732,0.6739347679770986,0.4147791349212215,0,1
0.36104356363419365,0.3752226805405954,0.4377351195832244,0.0036387717146651455,1,0
0.4896421778800888,0.26368302624409123,0.46794271691956046,0.41386948435759935,1,1
0.4982154490995314,0.7471112140748988,0.25329840927307756,0.3063413702419629,2,1
0.35620472776424195,0.6440381788631293,0.34598866876758083,0.21031415347304433,0,0
0.719910162573286,0.3672030133915456,0.3807099058299933,0.2741207990486046,1,0
0.5236962043592557,0.846633676614446,0.3889856549788009,0.49231861514888514,1,0
0.28897155076074366,0.6394646692242301,0.619250050329447,0.6898437876237842,1,1
0.5494532833183454,0.4264382277023542,0.5150204495681304,0.5253319204005178,0,1
0.31950747727991957,0.07189747991630058,0.274708165019535,0.37633529750854694,2,0
0.5678534829981077,0.8529117869664902,0.4702180472030103,0.5484536310120263,1,0
0.6202232371949801,0.25284374799063425,0.5064584784073323,0.40021736848026407,0,0
0.3412158755599909,0.21113404905634936,0.5988786350277695,0.36206289776584527,1,1
0.5927042800203,0.6461174728872852,0.6622831131349893,0.28757781150398914,1,0
0.5150900577467392,0.8771736156363239,0.2885819391876888,0.19078362672403576,2,0
0.5727837849107738,0.7050891220230677,0.31798649378398625,0.4114228990072139,1,0
0.724282657232973,0.5713377229869849,0.25367085372497544,0.5001994883255274,1,0
0.4223117730624155,0.5763667017267031,0.40103550412035194,0.45893979758088826,0,0
0.3506528878296983,0.6185386062133573,0.5018710147586756,0.40720369346198954,0,1
0.33151301069498496,0.6031335313770525,0.576877479204689,0.3213753327668915,2,0
0.3419026578835792,0.5252436704777794,0.42379313845261435,0.5731342252293523,0,0
0.44603413488299104,0.4963873193574697,0.388678643274856,0.26120792030425927,0,0
0.5049929385173018,0.4691933297458655,0.45657707367299616,0.6003161757518214,2,0
0.49590621922896516,0.3564727153963274,0.3144900548125281,0.3122265961344682,1,0
0.5735059571471623,0.43363743457324144,0.7355650546367983,0.3526931970516664,2,0
0.4587355185678823,0.20338022213060802,0.2032683521944068,0.2369629207168445,0,1
0.6617990120249289,0.46336525113902716,0.4613256739911843,0.3933625202944358,2,1
0.41959557343203024,0.3182194072874067,0.7260725590359695,0.6326018296974931,1,1
0.840349237413111,0.2994701970143976,0.43570702394461014,0.5581293683808042,2,1
0.5450994256789299,0.5087282494741814,0.40736755247800305,0.6331056179538204,0,0
0.3360741721464311,0.7063493279065376,0.3832655632975436,0.5591847615006622,0,0
0.30594519311472745,0.6291200178361178,0.40875651021375015,0.29579044785256253,2,1
0.5249140638778482,0.22334537837543778,0.6323810558832331,0.421003147348543,1,1
0.42540246020875105,0.31805033112499514,0.11627977693739172,0.34819522951587506,2,1
0.5575512385586341,0.6327809937722695,0.655500982199854,0.6901571230545571,1,0
0.5236122889239327,0.31921455162254286,0.22971673835519946,0.28070447142190696,1,0
0.44663644623127197,0.4427744624859231,0.39633731160650554,0.6193795992945961,2,0
0.33753510246913876,0.5690784862411498,0.37292845082778026,0.6192590946401162,1,1
0.2433634620433115,0.3215204045218061,0.519463772552347,0.7710063623936725,0,0
0.39396008583779274,0.4965787928599097,0.20464137529354653,0.4082211569877036,2,0
0.5776243036115642,0.2619000790244561,0.5012683858008574,0.5899953456126208,1,0
0.4870822743002907,0.3813519912570087,0.7261738303189954,0.8442390206565249,0,1
0.28129812378331065,0.5315354343803016,0.23846786663024633,0.3745308077839689,2,0
0.4813150308906946,0.21967811760617773,0.46204058456230657,0.22590506776749725,0,0
0.5112186803109469,0.551213086411886,0.3394205125694779,0.17001726578869297,0,1
0.33231044443236823,0.47619673018589426,0.4960442615916427,0.5900585072762394,0,1
0.4785724564321645,0.5694759518822314,0.43748479167985976,0.16950853305378905,1,0
0.4651080634587589,0.5159052298700684,0.3423712766208987,0.4142749905717121,2,0
0.295784802377815,0.7018067546200464,0.5049684355455656,0.5454417423891476,2,0
0.5073379325606686,0.49981495627247163,0.6945053252040803,0.5045934717919749,1,1
0.5359532693917854,0.4093885459945703,0.40724305094579905,0.5435189811258401,2,0
0.6095741889204682,0.4993377410099846,0.5383536941051957,0.5106062817565495,0,0
0.6054510995739764,0.5679773084173503,0.2485317255222128,0.6817798462619045,2,0
0.2627006314293402,0.4873645642798754,0.2970270770308121,0.3203108895663574,1,0
0.3247029433186418,0.4860164949687207,0.5027417493979921,0.36491508297086167,0,0
0.5295042608570604,0.3649463327734854,0.6484005724547643,0.34941671726197804,1,1
0.5293281520036563,0.3713196586405909,0.48592672836537665,0.6090911506298364,0,0
0.5295060114916879,0.2507188903937958,0.3896561465158125,0.6204651971518651,0,1
0.5373778516679006,0.27660005682351274,0.25470315767249596,0.6663288127568507,0,0
0.6169768398453488,0.36642778636875084,0.5217618764748084,0.2837417580102652,1,0
0.5913828298446449,0.3622699509091505,0.5617601114472383,0.7446969263549694,2,1
0.5487255755580664,0.6253061685681631,0.3696392577302461,0.7213701514328863,1,0
0.4124610343359756,0.4313101156135679,0.3670546822187094,0.5937701015046695,0,0
0.5638902198691229,0.6828292654089101,0.4730072996793744,0.7632589389441238,1,0
0.34796201467656585,0.3695931219882087,0.3718522077079447,0.20620767782715949,1,1
0.42351976720018736,0.5248854307515882,0.4252067236228967,0.3896288897627303,0,0
0.3884838238689139,0.34320418741167424,0.7370311411218845,0.3554686790076684,2,1
0.4684440410317915,0.8291417479547338,0.3991630149348391,0.5914788777626494,1,0
0.7831867526541445,0.28577342453207244,0.3831367465365162,0.3044625785482346,0,1
0.19368513865401926,0.5299113648982414,0.3414995353948004,0.597313723112239,2,0
0.5536408482886657,0.5827289031066072,0.5418715331418699,0.696631156313654,2,1
0.22956748485959366,0.5468639127723389,0.4086366540403116,0.5872218916704728,2,0
0.39037721042308104,0.4491893180110915,0.34123588740334565,0.5205634714177045,1,1
0.6104057867458095,0.45823260363046026,0.6249600508036492,0.31455038409574704,1,0
0.46596389965855145,0.48654144515927444,0.6391124428372212,0.3373971110629977,1,0
0.30497926682065724,0.4554313787769424,0.34828328674533016,0.6770416185412997,2,0
0.35607048880779146,0.6365484906841392,0.1659967933734376,0.6008542182929553,1,0
0.5527016825008415,0.8398002487260692,0.5797827342748875,0.4682721201755324,0,1
0.35394715564112955,0.38850547379861244,0.33615986419410726,0.4068889741604434,1,0
0.48741563296818335,0.25606694816047426,0.5485567191807054,0.14639687599937562,1,0
0.4633267158291877,0.46500503009523175,0.1510863995250346,0.3011071248079678,2,0
0.36505038329700434,0.8999920746995846,0.5632378899744543,0.7842584213518293,1,0
0.7591221197029716,0.34836804256979326,0.2603520516414981,0.26714977538118384,0,0
0.5462626164543647,0.7466386689057902,0.5399382861536078,0.5052907997708029,2,0
0.1714300752147151,0.752929372727767,0.436782966089023,0.637807386463229,0,0
0.4831861037958476,0.38914190428971285,0.2973865713330789,0.27128630542122584,2,0
0.3636145052761449,0.5721649771064781,0.3761258172668882,0.504518128112561,2,1
0.5770653157832564,0.744890859557428,0.5335393132724277,0.6265432363238195,1,1
0.34518565067200613,0.41758579603666,0.4499739658850924,0.4766185753050067,0,0
0.4407289843040475,0.44620689144758696,0.5188676828452805,0.9392973049614055,2,0
0.5280878540827163,0.3845616989590499,0.7192819840881396,0.20426746410975222,1,0
0.5789432212240726,0.31395338654845717,0.20951957292203438,0.6461158854292772,2,0
0.28770387223196103,0.37354080161538517,0.6675628728058509,0.44659835507695883,2,1
0.40975001175747316,0.27984828089406877,0.4497524613635089,0.5996506865212474,2,0
0.3899524225041352,0.48495539966749956,0.30532745203045253,0.5460887957781724,2,1
0.3648066723743737,0.353862679704974,0.24319887187195666,0.3558165522369275,2,0
0.7057685939877723,0.5175147161524241,0.407499812351794,0.5116927930138913,2,1
0.5139906473596081,0.22572655829615518,0.5674207025694097,0.1735990288966312,1,1
0.2791631960277615,0.5333448914394552,0.4163644089370697,0.5723243980503163,2,0
0.5862884089311304,0.6152963125288,0.6522934422731581,0.52289758964543,0,1
0.7560508065378411,0.15434149803358754,0.22579800559852037,0.5780615270889886,1,0
0.6024433755087046,0.5403843248356839,0.43298754895947444,0.6460170276112807,0,1
0.2427259173934767,0.6795565675317263,0.25441726910182494,0.5341508752166122,2,0
0.38864303942942724,0.28217961811660386,0.4870811803915033,0.49858523109587255,0,0
0.6354918568544508,0.7520932381919165,0.5624158117087136,0.33185362964403237,2,0
0.3571466439049301,0.5477149627816791,0.37414971954170695,0.3592082561983066,2,0
0.5194653757787555,0.3644539271535039,0.059791715482280294,0.6668538726395572,1,0
0.566098400808448,0.4703059170492987,0.4633711788372161,0.7072911511139159,1,0
0.32623868758095087,0.5704276045461878,0.497606561590514,0.4360178354794612,2,0
0.4485117717449638,0.49179031447291344,0.49293553317036154,0.4820463922150346,1,0
0.3125007139309045,0.32929262095921974,0.2805252874769485,0.664589363986569,1,0
0.4212996450409622,0.507010904642931,0.5326607400266123,0.5823963145191637,1,1
0.28100993611243674,0.2489076519689024,0.6064168376765563,0.7890859866630693,0,1
0.6870143005084202,0.4612642575824,0.17865955394790745,0.3322983828998573,1,0
0.2553039555547828,0.3320261275022798,0.48074924202917535,0.4133533527256907,2,1
0.3948721898788361,0.3594782843887707,0.362139779769993,0.5120896360219949,0,0
0.47533246026768805,0.6809300393205004,0.4229909717159046,0.5793299462315822,2,0
0.6600706796282345,0.6573247331082313,0.4847840346089307,0.4396537441919834,0,0
0.25449753126051766,0.5787118206484871,0.3645803034483911,0.33316706687079706,2,0
0.6208671861311825,0.3013087167800612,0.33744435430367714,0.6173884969777588,2,0
0.4583452124702423,0.4278114956921921,0.4396450537538297,0.5914231532298804,1,0
0.3185451172396092,0.6771808764869927,0.27819404033674855,0.32615002067073945,2,0
0.5220427720313003,0.5025038650867661,0.2783985985239038,0.6941859169242126,1,0
0.4849630114754335,0.8575399740664909,0.5325393967567182,0.6641749259574863,0,1
0.3722936141222907,0.5435246659014725,0.26933278025227747,0.496350669911882,2,0
0.46674231337588223,0.5107099844585508,0.530658997194198,0.48748906329779235,2,0
0.40258728700692514,0.42900037488276244,0.5013286571910425,0.5643552775956477,0,0
0.4729046008314608,0.5011708553757086,0.1862585686052537,0.33499095411532637,0,0
0.550239450067685,0.45453990777575126,0.33717705796603836,0.4794589219507999,2,0
0.6804743377720575,0.594847895855924,0.6066474672028215,0.1258906280107634,0,0
0.28241502275522656,0.6353783913209639,0.29346674812538276,0.6165862533846389,1,0
0.757584099432393,0.35125140752471595,0.3678663851468059,0.22161947919522024,0,0
0.1817281861604142,0.26235537236907236,0.5012522939458041,0.7181593518803404,0,0
0.43550644975226216,0.18002509884003026,0.5475150620313995,0.4211115516391671,2,0
0.5398343921068847,0.5622209334499235,0.3985132383678278,0.44030188173731993,1,0
0.49651251605859104,0.2995065077893073,0.3487027333217694,0.3728957876324807,0,0
0.3691243659255017,0.12839301045677898,0.6395107950749739,0.427929038230258,1,0
0.4275649267339957,0.5427519848980253,0.6850825204227722,0.7044067542186505,1,0
0.38740722558027263,0.885854979453365,0.5756570976519939,0.07154913783117339,1,1
0.37382337473545946,0.47840866373132873,0.4470115341229677,0.6814719620701597,2,0
0.5766662125316422,0.6161052821338326,0.318359641327717,0.5293560338643384,0,1
0.507229125945599,0.49273984893224854,0.3151665109323176,0.2790466451059968,2,0
0.35922725758329466,0.46327557504208605,0.5099559200783029,0.30038457383210276,0,1
0.5837141102263195,0.6292439073723584,0.49496605043375896,0.7461823624208639,0,0
0.5002209538001856,0.4320723454814981,0.6365202950691172,0.321414081796574,2,1
0.5714871902509182,0.5229938753290517,0.5283752401748059,0.2877417890120811,1,0
0.545657854584112,0.5318477965204096,0.21832514621850707,0.6588474336842305,1,0
0.3400440832889171,0.3704735611084349,0.586180017633664,0.5294417998306391,0,0
0.3779372345907196,0.6411402003832203,0.29103431147878467,0.3226423123080226,2,0
0.5622443759269693,0.4508731703621589,0.3794465589379219,0.5096885269138873,1,1
0.5429430843309007,0.3561824124530535,0.4707500883899164,0.30841363426294005,1,0
0.4539563401647757,0.56687056834995,0.722050138050602,0.6529352590874211,0,0
0.6370077503945686,0.48399309206909,0.5220797305646018,0.5607827502293441,2,1
0.3735123185804078,0.47791170671046923,0.40835267527063623,0.533185506600534,0,1
0.5340238716955077,0.6564419488328888,0.5116823780187669,0.7599198308205506,1,0
0.42840078788115643,0.5567928557429309,0.5625263879625912,0.47454277011716445,1,1
0.42621745639616937,0.47531808612669635,0.38856057078212136,0.28312074024948747,1,0
0.6117909371011274,0.6127263815333492,0.6931898797614935,0.5474118747381611,1,1
0.5732568874697714,0.7060567156767599,0.46785199309382386,0.8125495162717138,2,0
0.5715784669786874,0.5703433775436779,0.506389564321801,0.3101946169772794,2,1
0.6409285166177567,0.48108634240905346,0.5306030997018076,0.4160337937678659,0,0
0.45986350719485547,0.26551779741364556,0.49542509230307563,0.5420611009695477,0,1
0.5530336845290966,0.30574323489244404,0.5555127571847925,0.4658605803561317,0,0
0.413166206146668,0.4296348841205333,0.3458602767987011,0.3154527287548515,2,1
0.5025985734480309,0.3800241094532595,0.3543476876153515,0.6563433297265102,1,1
0.4385572031451831,0.4489148181264333,0.2763355953512072,0.8504583202764484,0,0
0.47057567741380657,0.4886346154453851,0.498004312741259,0.5063684171230041,1,0
0.5407985618458302,0.5657591157989927,0.5468738058547253,0.3281274573041926,0,0
0.3415628780136126,0.46790439929908034,0.5006349336771775,0.22364987391595842,0,0
0.7518544538581493,0.558717273988458,0.67580962242199,0.5163877131288572,0,1
0.3150902632725696,0.48991031363485305,0.4339223550106478,0.6534303462279103,0,0
0.2857455682721054,0.1573200726341626,0.5310087297714736,0.551574476696201,0,0
0.620154911133528,0.326250016971968,0.2775526499772981,0.47420414656221216,1,1
0.5684988298764635,0.45590654757203364,0.3789961496138595,0.37912697344192575,0,0
0.5448812791811528,0.2821708590013732,0.5348666436808787,0.2976545415490967,1,0
0.5454769505508927,0.5772103295418329,0.5569757540106726,0.6098298275397951,2,0
0.45517636024194286,0.7289707727449246,0.39240474578616547,0.622631733197569,0,0
0.33042195596189594,0.6781043550077999,0.424419675772139,0.22417327905082146,1,0
0.46758844729045457,0.44459891621206227,0.21619529058073572,0.7321599297233421,2,0
0.36144714560095303,0.7224451803777283,0.38332548800089883,0.5675976126178144,2,0
0.5943597079786946,0.5036370758642887,0.5629191086989535,0.701338860789479,2,0
0.4361728881198591,0.42444025010582376,0.5175419850899234,0.2571584007745685,1,0
0.3405371499053378,0.37938981184030407,0.5068103439436543,0.2533193974425116,0,0
0.41159881302094903,0.4300840599102078,0.44189409385930656,0.4504593947122912,0,0
0.5151112766676338,0.41611044206202985,0.4357449341782451,0.5560485947372285,1,1
0.377437726050485,0.5071829758345061,0.33965965715908175,0.7656180828433647,0,1
0.3409990615969697,0.5055783054025278,0.5353404096623571,0.5889838909568412,1,0
0.491253894244017,0.47989508056436225,0.49533674115132376,0.4352773236689667,0,1
0.491434238226397,0.5506364873754594,0.5055654286828052,0.3083137525555398,2,0
0.3854418686167165,0.6735204151023946,0.3589932495986844,0.6738632950757599,0,0
0.390503170410024,0.6342129581382272,0.12470492795363852,0.3183037672685389,1,1
0.489613455010959,0.23730195928472186,0.592688327161743,0.7384182230047518,1,1
0.2527746398007231,0.0630093322425116,0.3657883959031907,0.4285210510835176,2,0
0.2585006862765441,0.6317291832244947,0.3105116704691533,0.7322803167601464,1,0
0.35562778898851344,0.2565437206086332,0.5345702250016572,0.5845857636544489,0,1
0.4268143060858103,0.44275290023241465,0.3782888195777484,0.45239924715226637,0,1
0.5007295590433585,0.2886242282864302,0.5873301835854869,0.39044731502063296,2,0
0.6648751529326091,0.18560510327352775,0.5235601884281562,0.41936384630249707,1,0
0.577802035386014,0.567678082341462,0.533143512954965,0.543984239711069,2,0
0.43435710716067333,0.6031704711569985,0.2380673761784351,0.48709354292150703,0,0
0.45422211212854147,0.38540469516051745,0.6092151640472098,0.37839149748241646,2,0
0.31558194872157885,0.05695713023937077,0.4723410361235869,0.44776000426378654,1,0
0.4542930272797918,0.3903392302125046,0.3815621164074626,0.48732368053389546,2,1
